Range,Site,TransYear,ID,lifestage,lifestageNext,size,sizeNext,fec.totfruit,fec.meanseed,fec.totseed,surv
Center,Providence,1516,3340,1,,,,,,,0
Center,Providence,1516,3344,1,,,,,,,0
Center,Providence,1516,3345,1,2,,5.607742887,,,,1
Center,Providence,1516,3346,1,2,,0.753982237,,,,1
Center,Providence,1516,3347,1,2,,7.665486075,,,,1
Center,Providence,1516,3362,1,,,,,,,0
Center,Providence,1516,3364,1,,,,,,,0
Center,Providence,1516,3369,1,,,,,,,
Center,Providence,1516,3371,1,2,,7.068583471,,,,1
Center,Providence,1516,3372,1,2,,2.528982086,,,,1
Center,Providence,1516,3379,1,,,,,,,0
Center,Providence,1516,3381,1,,,,,,,0
Center,Providence,1516,3382,1,,,,,,,0
Center,Providence,1516,3384,1,2,,1.837831702,,,,1
Center,Providence,1516,3397,1,,,,,,,0
Center,Providence,1516,3402,1,2,,1.130973355,,,,1
Center,Providence,1516,3404,1,,,,,,,0
Center,Providence,1516,3406,1,,,,,,,0
Center,Providence,1516,3409,1,,,,,,,0
Center,Providence,1516,3410,1,2,,27.48893572,,,,1
Center,Providence,1516,3411,1,2,,0.259181394,,,,1
Center,Providence,1516,3415,1,2,,1.727875959,,,,1
Center,Providence,1516,3416,1,,,,,,,0
Center,Providence,1516,3419,1,2,,3.141592654,,,,1
Center,Providence,1516,3420,1,,,,,,,0
Center,Providence,1516,3421,1,,,,,,,0
Center,Providence,1516,3424,1,2,,83.25220532,,,,1
Center,Providence,1516,3426,1,2,,5.026548246,,,,1
Center,Providence,1516,3430,1,,,,,,,0
Center,Providence,1516,3432,1,,,,,,,0
Center,Providence,1516,3440,1,,,,,,,0
Center,Providence,1516,3442,1,,,,,,,0
Center,Providence,1516,3443,1,,,,,,,0
Center,Providence,1516,3446,1,,,,,,,0
Center,Providence,1516,3454,1,,,,,,,0
Center,Providence,1516,3455,1,,,,,,,0
Center,Providence,1516,3456,1,,,,,,,0
Center,Providence,1516,3457,1,,,,,,,0
Center,Providence,1516,3461,1,2,,0.471238898,,,,1
Center,Providence,1516,3464,1,,,,,,,0
Center,Providence,1516,3465,1,,,,,,,0
Center,Providence,1516,3468,1,2,,2.159844949,,,,1
Center,Providence,1516,3469,1,2,,2.591813939,,,,1
Center,Providence,1516,3470,1,,,,,,,0
Center,Providence,1516,3471,1,2,,0.164933614,,,,1
Center,Providence,1516,3472,1,2,,1.036725576,,,,1
Center,Providence,1516,4424,3,3,189.58,420.2037254,0,,0,1
Center,Providence,1516,4429,3,3,369.86,305.6376953,5,4.6,23,1
Center,Providence,1516,4439,3,3,294.05,44.75198735,0,,0,1
Center,Providence,1516,4454,3,3,133.45,540.7466355,2,0,0,1
Center,Providence,1516,4455,3,3,172.24,213.4555128,3,7.666666667,23,1
Center,Providence,1516,4458,3,3,39.85,148.0475538,4,3.75,15,1
Center,Providence,1516,4483,3,2,19.79,11.30973355,0,,0,1
Center,Providence,1516,4489,3,3,46.5,231.2997591,0,,0,1
Center,Providence,1516,4517,3,3,216.45,231.4961087,5,9.8,49,1
Center,Providence,1516,4522,2,2,15.9,57.01990666,,,,1
Center,Providence,1516,4528,3,3,120.01,235.9650242,3,8.666666667,26,1
Center,Providence,1516,4536,3,3,95.82,57.45972963,1,12,12,1
Center,Providence,1516,4558,3,3,180.05,149.0293015,16,6.25,100,1
Center,Providence,1516,4567,3,3,224.71,371.6661189,5,10.6,53,1
Center,Providence,1516,4621,3,,40.1,,0,,0,
Center,Providence,1516,4642,3,3,220.85,164.5880391,4,4.5,18,1
Center,Providence,1516,4644,2,2,11.31,22.99645822,,,,1
Center,Providence,1516,4646,3,,12.25,,0,,0,
Center,Providence,1516,4647,2,,28.75,,,,,0
Center,Providence,1516,4674,3,3,72.88,59.6117206,3,7.333333333,22,1
Center,Providence,1516,4694,3,,50.47,,0,,0,0
Center,Providence,1516,4702,2,2,1.38,1.29590697,,,,1
Center,Providence,1516,4710,2,,,,,,,0
Center,Providence,1516,4735,2,,64.09,,,,,0
Center,Providence,1516,4740,3,,89.46,,1,15,15,
Center,Providence,1516,4747,3,2,42.53,33.08097064,2,,0,1
Center,Providence,1516,4782,2,2,2.36,4.241150082,,,,1
Center,Providence,1516,4790,3,3,118.11,267.8207737,1,21,21,1
Center,Providence,1516,4794,3,3,225.33,204.1406906,6,,0,1
Center,Providence,1516,4795,2,3,39.14,81.90132048,,,,1
Center,Providence,1516,4800,3,3,111.68,194.3624835,1,15,15,1
Center,Providence,1516,4823,3,3,191.13,359.3981996,9,7.222222222,65,1
Center,Providence,1516,4824,3,3,71.49,126.6061839,13,7.8,101.4,1
Center,Providence,1516,4832,3,3,84.12,223.8384766,10,5.4,54,1
Center,Providence,1516,4836,3,3,24.91,74.45574589,0,,0,1
Center,Providence,1516,4841,2,3,17.28,145.0002089,,,,1
Center,Providence,1516,4842,3,3,98.99,344.3813867,2,0,0,1
Center,Providence,1516,4865,3,3,28.27,67.38716242,0,,0,1
Center,Providence,1516,4885,3,3,50.64,135.7953425,0,,0,1
Center,Providence,1516,4890,2,2,1.02,2.199114858,,,,1
Center,Providence,1516,4897,3,3,57.14,174.0049631,0,,0,1
Center,Providence,1516,4909,3,3,29.71,173.4159145,0,,0,1
Center,Providence,1516,4921,2,3,39.25,89.15839951,,,,1
Center,Providence,1516,4979,3,3,83.75,178.9451175,2,,0,1
Center,Providence,1516,4990,3,3,59.69,97.74280143,3,7.666666667,23,1
Center,Providence,1516,5008,2,3,12.96,82.30972752,,,,1
Center,Providence,1516,5017,3,3,37.11,182.3694535,0,,0,1
Center,Providence,1516,5043,3,3,144.98,162.9701189,0,,0,1
Center,Providence,1516,5044,3,3,28.67,87.9645943,0,,0,1
Center,Providence,1516,5048,3,3,182.06,339.5983119,0,,0,1
Center,Providence,1516,5052,3,3,234.43,718.9927487,4,,0,1
Center,Providence,1516,5093,2,,12.63,,,,,0
Center,Providence,1516,5105,2,2,9.21,63.61725124,,,,1
Center,Providence,1516,5110,2,2,23.64,56.54866776,,,,1
Center,Providence,1516,5116,2,,49.24,,,,,0
Center,Providence,1516,5139,3,3,75.7,86.70795724,0,,0,1
Center,Providence,1516,5140,3,2,118.82,124.1321797,0,,0,1
Center,Providence,1516,5149,3,,79.64,,0,,0,0
Center,Providence,1516,5162,3,3,59.38,105.5496592,0,,0,1
Center,Providence,1516,5180,3,2,81.29,6.283185307,0,,0,1
Center,Providence,1516,5181,2,2,26.7,28.4392675,,,,1
Center,Providence,1516,5210,3,2,70.96,47.83074815,1,15,15,1
Center,Providence,1516,5220,3,3,115.45,105.6517609,0,,0,1
Center,Providence,1516,5248,3,3,95.98,274.5751979,0,,0,1
Center,Providence,1516,5249,3,3,70.5,44.53207586,0,,0,1
Center,Providence,1516,5255,3,2,53.29,35.18583772,0,,0,1
Center,Providence,1516,5257,2,2,1.76,4.783074815,,,,1
Center,Providence,1516,5262,3,3,159.04,149.225651,0,,0,1
Center,Providence,1516,5263,3,3,114.72,133.0464489,0,,0,1
Center,Providence,1516,5270,3,2,56.9,55.98318109,0,,0,1
Center,Providence,1516,5271,2,2,3.77,7.602654222,,,,1
Center,Providence,1516,5274,2,2,2,3.542145717,,,,1
Center,Providence,1516,5275,2,2,10.6,9.330530181,,,,1
Center,Providence,1516,5284,2,2,21.75,79.52156404,,,,1
Center,Providence,1516,5290,3,,68.78,,0,,0,0
Center,Providence,1516,5291,2,,2.83,,,,,0
Center,Providence,1516,5294,2,,31.57,,,,,
Center,Providence,1516,5295,3,2,56.36,19.35221075,0,,0,1
Center,Providence,1516,5311,2,3,16.27,32.7982273,,,,1
Center,Providence,1516,5334,3,3,7.54,86.08749269,0,,0,1
Center,Providence,1516,5342,3,3,9.19,56.74501731,0,,0,1
Center,Providence,1516,5345,3,2,32.67,15.55088364,0,,0,1
Center,Providence,1516,5356,3,3,65.03,83.75486014,0,,0,1
Center,Providence,1516,5377,3,3,80.78,113.0659196,0,,0,1
Center,Providence,1516,5411,3,3,35.34,68.64379948,0,,0,1
Center,Providence,1516,5412,3,2,49.63,25.44690049,0,,0,1
Center,Providence,1516,5414,3,3,33.46,69.54700737,0,,0,1
Center,Providence,1516,5415,2,2,50.58,20.34181243,,,,1
Center,Providence,1516,5434,3,3,163.13,260.5951106,5,6.6,33,1
Center,Providence,1516,5452,3,2,71.36,16.02212253,0,,0,1
Center,Providence,1516,5454,3,3,93.31,117.4955652,0,,0,1
Center,Providence,1516,5456,3,3,76.77,263.8937829,0,,0,1
Center,Providence,1516,5459,3,3,97.55,207.2665753,0,,0,1
Center,Providence,1516,5460,3,3,163.36,329.8043968,0,,0,1
Center,Providence,1516,5493,2,3,33.93,229.7289628,,,,1
Center,Providence,1516,5495,2,2,46.24,39.65475327,,,,1
Center,Providence,1516,5496,3,3,129.08,159.2787475,1,0,0,1
Center,Providence,1516,5500,3,,23.23,,0,,0,0
Center,Uinta,1314,373,,2,,47.12,,,,
Center,Uinta,1314,374,,1,,,,,,
Center,Uinta,1314,375,,1,,,,,,
Center,Uinta,1314,376,,2,,43.2,,,,
Center,Uinta,1314,377,,2,,70.69,,,,
Center,Uinta,1314,378,,1,,,,,,
Center,Uinta,1314,379,,1,,,,,,
Center,Uinta,1314,380,,1,,,,,,
Center,Uinta,1314,381,,1,,,,,,
Center,Uinta,1314,382,,1,,,,,,
Center,Uinta,1314,383,,1,,,,,,
Center,Uinta,1314,384,,1,,,,,,
Center,Uinta,1314,385,,3,,333.79,,,,
Center,Uinta,1314,386,,3,,173.57,,,,
Center,Uinta,1314,387,,3,,129.59,,,,
Center,Uinta,1314,388,,1,,,,,,
Center,Uinta,1314,389,,2,,84.82,,,,
Center,Uinta,1314,390,,2,,113.1,,,,
Center,Uinta,1314,391,,2,,367.57,,,,
Center,Uinta,1314,392,,2,,103.67,,,,
Center,Uinta,1314,393,,2,,56.55,,,,
Center,Uinta,1314,394,,3,,60.48,,,,
Center,Uinta,1314,395,,2,,18.85,,,,
Center,Uinta,1314,396,,3,,127.23,,,,
Center,Uinta,1314,397,,3,,153.15,,,,
Center,Uinta,1314,398,,1,,,,,,
Center,Uinta,1314,399,,2,,2.36,,,,
Center,Uinta,1314,400,,2,,99.35,,,,
Center,Uinta,1314,401,,2,,103.67,,,,
Center,Uinta,1314,402,,2,,250.54,,,,
Center,Uinta,1314,403,,2,,112.31,,,,
Center,Uinta,1314,404,,2,,17.28,,,,
Center,Uinta,1314,405,,3,,188.5,,,,
Center,Uinta,1314,406,,3,,247.4,,,,
Center,Uinta,1314,407,,3,,131.95,,,,
Center,Uinta,1314,408,,3,,173.57,,,,
Center,Uinta,1314,409,,1,,,,,,
Center,Uinta,1314,410,,1,,,,,,
Center,Uinta,1314,411,,1,,,,,,
Center,Uinta,1314,412,,1,,,,,,
Center,Uinta,1314,413,,1,,,,,,
Center,Uinta,1314,414,,1,,,,,,
Center,Uinta,1314,415,,1,,,,,,
Center,Uinta,1314,416,,1,,,,,,
Center,Uinta,1314,417,,1,,,,,,
Center,Uinta,1314,418,,1,,,,,,
Center,Uinta,1314,419,,1,,,,,,
Center,Uinta,1314,420,,1,,,,,,
Center,Uinta,1314,421,,1,,,,,,
Center,Uinta,1314,422,,1,,,,,,
Center,Uinta,1314,423,,1,,,,,,
Center,Uinta,1314,424,,1,,,,,,
Center,Uinta,1314,425,,1,,,,,,
Center,Uinta,1314,426,,2,,21.99,,,,
Center,Uinta,1314,427,,2,,5.89,,,,
Center,Uinta,1314,428,,3,,70.69,,,,
Center,Uinta,1314,429,,3,,172.79,,,,
Center,Uinta,1314,430,,3,,215.98,,,,
Center,Uinta,1314,431,,1,,,,,,
Center,Uinta,1314,432,,3,,593.76,,,,
Center,Uinta,1314,433,,3,,683.3,,,,
Center,Uinta,1314,434,,1,,,,,,
Center,Uinta,1314,435,,1,,,,,,
Center,Uinta,1314,436,,3,,164.93,,,,
Center,Uinta,1314,437,,1,,,,,,
Center,Uinta,1314,438,,1,,,,,,
Center,Uinta,1314,439,,1,,,,,,
Center,Uinta,1314,440,,1,,,,,,
Center,Uinta,1314,441,,3,,673.87,,,,
Center,Uinta,1314,442,,3,,1082.28,,,,
Center,Uinta,1314,443,,1,,,,,,
Center,Uinta,1314,444,,1,,,,,,
Center,Uinta,1314,445,,2,,86.39,,,,
Center,Uinta,1314,446,,1,,,,,,
Center,Uinta,1314,447,,1,,,,,,
Center,Uinta,1314,448,,1,,,,,,
Center,Uinta,1314,449,,3,,125.66,,,,
Center,Uinta,1314,450,,3,,282.74,,,,
Center,Uinta,1314,451,,3,,424.12,,,,
Center,Uinta,1314,452,,3,,212.06,,,,
Center,Uinta,1314,453,,3,,268.61,,,,
Center,Uinta,1314,454,,1,,,,,,
Center,Uinta,1314,455,,1,,,,,,
Center,Uinta,1314,456,,3,,596.12,,,,
Center,Uinta,1314,457,,3,,163.36,,,,
Center,Uinta,1314,458,,3,,197.92,,,,
Center,Uinta,1314,459,,2,,50.07,,,,
Center,Uinta,1314,460,,1,,,,,,
Center,Uinta,1314,461,,3,,235.62,,,,
Center,Uinta,1314,462,,1,,,,,,
Center,Uinta,1314,463,,3,,633.03,,,,
Center,Uinta,1314,464,,3,,234.83,,,,
Center,Uinta,1314,465,,1,,,,,,
Center,Uinta,1314,466,,3,,234.83,,,,
Center,Uinta,1314,467,,3,,546.64,,,,
Center,Uinta,1314,468,,2,,27.49,,,,
Center,Uinta,1314,469,,2,,153.15,,,,
Center,Uinta,1314,470,,1,,,,,,
Center,Uinta,1314,471,,1,,,,,,
Center,Uinta,1314,472,,3,,298.45,,,,
Center,Uinta,1314,473,,3,,213.63,,,,
Center,Uinta,1314,474,,3,,153.15,,,,
Center,Uinta,1314,475,,2,,77.75,,,,
Center,Uinta,1314,476,,3,,251.33,,,,
Center,Uinta,1314,477,,2,,,,,,
Center,Uinta,1314,478,,2,,122.52,,,,
Center,Uinta,1314,479,,1,,,,,,
Center,Uinta,1314,480,,1,,,,,,
Center,Uinta,1314,481,,1,,,,,,
Center,Uinta,1314,482,,3,,577.27,,,,
Center,Uinta,1314,483,,3,,339.29,,,,
Center,Uinta,1314,484,,2,,37.7,,,,
Center,Uinta,1314,485,,2,,62.83,,,,
Center,Uinta,1314,486,,2,,27.49,,,,
Center,Uinta,1314,487,,2,,103.67,,,,
Center,Uinta,1314,488,,2,,9.42,,,,
Center,Uinta,1314,489,,1,,,,,,
Center,Uinta,1314,490,,1,,,,,,
Center,Uinta,1314,491,,2,,,,,,
Center,Uinta,1314,492,,2,,14.14,,,,
Center,Uinta,1314,493,,1,,,,,,
Center,Uinta,1314,494,,1,,,,,,
Center,Uinta,1314,495,,1,,,,,,
Center,Uinta,1314,496,,3,,397.41,,,,
Center,Uinta,1314,497,,3,,253.68,,,,
Center,Uinta,1314,498,,3,,881.22,,,,
Center,Uinta,1314,499,,3,,54.98,,,,
Center,Uinta,1314,500,,3,,84.82,,,,
Center,Uinta,1314,501,,1,,,,,,
Center,Uinta,1314,502,,1,,,,,,
Center,Uinta,1314,503,,3,,229.73,,,,
Center,Uinta,1314,504,,2,,17.67,,,,
Center,Uinta,1314,505,,1,,,,,,
Center,Uinta,1314,506,,1,,,,,,
Center,Uinta,1314,507,,1,,,,,,
Center,Uinta,1314,508,,1,,,,,,
Center,Uinta,1314,509,,1,,,,,,
Center,Uinta,1314,510,,1,,,,,,
Center,Uinta,1314,511,,1,,,,,,
Center,Uinta,1314,512,,1,,,,,,
Center,Uinta,1314,513,,1,,,,,,
Center,Uinta,1314,514,,1,,,,,,
Center,Uinta,1314,515,,1,,,,,,
Center,Uinta,1314,516,,1,,,,,,
Center,Uinta,1314,517,,1,,,,,,
Center,Uinta,1314,518,,1,,,,,,
Center,Uinta,1314,519,,1,,,,,,
Center,Uinta,1314,520,,1,,,,,,
Center,Uinta,1314,521,,1,,,,,,
Center,Uinta,1314,522,,1,,,,,,
Center,Uinta,1314,523,,1,,,,,,
Center,Uinta,1314,524,,1,,,,,,
Center,Uinta,1314,525,,1,,,,,,
Center,Uinta,1314,594,,2,,19.63,,,,
Center,Uinta,1314,595,,2,,35.34,,,,
Center,Uinta,1314,596,,2,,35.34,,,,
Center,Uinta,1314,597,,2,,17.87,,,,
Center,Uinta,1314,598,,2,,30.63,,,,
Center,Uinta,1314,599,,2,,26.51,,,,
Center,Uinta,1314,600,,2,,44.18,,,,
Center,Uinta,1314,601,,2,,25.92,,,,
Center,Uinta,1314,602,,2,,35.34,,,,
Center,Uinta,1314,603,,2,,29.45,,,,
Center,Uinta,1314,604,,2,,42.41,,,,
Center,Uinta,1314,605,,2,,19.44,,,,
Center,Uinta,1314,606,,2,,16.49,,,,
Center,Uinta,1314,607,,2,,18.85,,,,
Center,Uinta,1314,608,,2,,28.08,,,,
Center,Uinta,1314,609,,2,,19.63,,,,
Center,Uinta,1314,610,,2,,18.85,,,,
Center,Uinta,1314,611,,2,,42.41,,,,
Center,Uinta,1314,612,,2,,71.47,,,,
Center,Uinta,1314,613,,2,,12.57,,,,
Center,Uinta,1314,614,,2,,38.88,,,,
Center,Uinta,1314,615,,2,,73.63,,,,
Center,Uinta,1314,616,,2,,14.14,,,,
Center,Uinta,1314,617,,2,,34.56,,,,
Center,Uinta,1314,618,,2,,28.27,,,,
Center,Uinta,1314,619,,2,,43.39,,,,
Center,Uinta,1314,620,,2,,26.51,,,,
Center,Uinta,1314,621,,2,,56.55,,,,
Center,Uinta,1314,622,,2,,13.74,,,,
Center,Uinta,1314,623,,2,,12.96,,,,
Center,Uinta,1314,624,,2,,28.27,,,,
Center,Uinta,1314,625,,2,,34.56,,,,
Center,Uinta,1314,626,,2,,28.27,,,,
Center,Uinta,1314,627,,2,,40.84,,,,
Center,Uinta,1314,628,,2,,86.39,,,,
Center,Uinta,1314,629,,2,,25.53,,,,
Center,Uinta,1314,630,,2,,23.56,,,,
Center,Uinta,1314,631,,2,,7.85,,,,
Center,Uinta,1314,632,,2,,19.63,,,,
Center,Uinta,1314,3514,,,,,,,,
Center,Uinta,1314,3515,,,,,,,,
Center,Uinta,1314,3522,,,,,,,,
Center,Uinta,1314,3530,,,,,,,,
Center,Uinta,1314,3536,,,,,,,,
Center,Uinta,1314,3548,,,,,,,,
Center,Uinta,1314,3549,,,,,,,,
Center,Uinta,1314,3555,,,,,,,,
Center,Uinta,1314,3556,,,,,,,,
Center,Uinta,1314,3564,,,,,,,,
Center,Uinta,1314,3568,,,,,,,,
Center,Uinta,1314,3574,,,,,,,,
Center,Uinta,1314,3581,,,,,,,,
Center,Uinta,1314,3584,,,,,,,,
Center,Uinta,1314,3587,,,,,,,,
Center,Uinta,1314,3591,,,,,,,,
Center,Uinta,1314,3593,,,,,,,,
Center,Uinta,1314,3594,,,,,,,,
Center,Uinta,1314,3595,,,,,,,,
Center,Uinta,1314,3605,,,,,,,,
Center,Uinta,1314,3610,,,,,,,,
Center,Uinta,1314,3618,,,,,,,,
Center,Uinta,1314,3620,,,,,,,,
Center,Uinta,1314,3623,,,,,,,,
Center,Uinta,1314,3631,,,,,,,,
Center,Uinta,1314,3642,,,,,,,,
Center,Uinta,1314,3662,,,,,,,,
Center,Uinta,1314,3669,,1,,,,,,
Center,Uinta,1314,3673,,,,,,,,
Center,Uinta,1314,3676,,,,,,,,
Center,Uinta,1314,3685,,,,,,,,
Center,Uinta,1314,3687,,,,,,,,
Center,Uinta,1314,3689,,,,,,,,
Center,Uinta,1314,3697,,,,,,,,
Center,Uinta,1314,3698,,,,,,,,
Center,Uinta,1314,3700,,,,,,,,
Center,Uinta,1314,3703,,,,,,,,
Center,Uinta,1314,3704,,,,,,,,
Center,Uinta,1314,3709,,,,,,,,
Center,Uinta,1314,3713,,1,,,,,,
Center,Uinta,1314,3714,,,,,,,,
Center,Uinta,1314,3717,,,,,,,,
Center,Uinta,1314,3721,,,,,,,,
Center,Uinta,1314,3726,,,,,,,,
Center,Uinta,1314,3730,,,,,,,,
Center,Uinta,1314,3733,,,,,,,,
Center,Uinta,1314,3738,,,,,,,,
Center,Uinta,1314,3742,,,,,,,,
Center,Uinta,1314,3744,,,,,,,,
Center,Uinta,1314,3745,,,,,,,,
Center,Uinta,1314,3750,,,,,,,,
Center,Uinta,1314,3751,,,,,,,,
Center,Uinta,1314,3755,,,,,,,,
Center,Uinta,1314,3756,,,,,,,,
Center,Uinta,1314,3765,,,,,,,,
Center,Uinta,1314,3770,,,,,,,,
Center,Uinta,1314,3771,,,,,,,,
Center,Uinta,1314,3772,,,,,,,,
Center,Uinta,1314,3795,,,,,,,,
Center,Uinta,1314,3801,,,,,,,,
Center,Uinta,1314,3802,,,,,,,,
Center,Uinta,1314,3804,,,,,,,,
Center,Uinta,1314,3805,,,,,,,,
Center,Uinta,1314,3807,,,,,,,,
Center,Uinta,1314,3810,,,,,,,,
Center,Uinta,1314,3817,,,,,,,,
Center,Uinta,1314,3818,,,,,,,,
Center,Uinta,1314,3819,,,,,,,,
Center,Uinta,1314,3821,,,,,,,,
Center,Uinta,1314,3832,,,,,,,,
Center,Uinta,1314,3837,,,,,,,,
Center,Uinta,1314,3840,,,,,,,,
Center,Uinta,1314,3842,,,,,,,,
Center,Uinta,1314,3843,,,,,,,,
Center,Uinta,1314,3845,,,,,,,,
Center,Uinta,1314,3848,,,,,,,,
Center,Uinta,1314,3850,,,,,,,,
Center,Uinta,1314,3851,,,,,,,,
Center,Uinta,1314,3852,,,,,,,,
Center,Uinta,1314,3868,,,,,,,,
Center,Uinta,1314,3870,,,,,,,,
Center,Uinta,1314,3876,,,,,,,,
Center,Uinta,1314,3883,,,,,,,,
Center,Uinta,1314,3885,,,,,,,,
Center,Uinta,1314,3886,,,,,,,,
Center,Uinta,1314,3890,,,,,,,,
Center,Uinta,1314,3891,,,,,,,,
Center,Uinta,1314,3892,,,,,,,,
Center,Uinta,1314,3893,,,,,,,,
Center,Uinta,1314,3898,,,,,,,,
Center,Uinta,1314,4609,,1,,,,,,
Center,Uinta,1314,6098,,1,,,,,,
Center,Uinta,1314,6526,2,2,6.57,,,,,0
Center,Uinta,1314,6528,2,3,52.23,160.22,,,,1
Center,Uinta,1314,6534,1,,,,,,,0
Center,Uinta,1314,6536,1,,,,,,,0
Center,Uinta,1314,6538,1,,,,,,,0
Center,Uinta,1314,6539,1,,,,,,,0
Center,Uinta,1314,6540,1,,,,,,,0
Center,Uinta,1314,6542,1,,,,,,,0
Center,Uinta,1314,6543,2,3,14.86,373.06,,,,1
Center,Uinta,1314,6544,2,3,26.95,214.41,,,,1
Center,Uinta,1314,6566,2,2,9.79,471.24,,,,1
Center,Uinta,1314,6586,2,3,40.46,160.22,,,,1
Center,Uinta,1314,6590,2,,62.67,,,,,0
Center,Uinta,1314,6591,1,,,,,,,0
Center,Uinta,1314,6594,1,,,,,,,0
Center,Uinta,1314,6595,1,,,,,,,0
Center,Uinta,1314,6607,2,3,62.76,263.89,,,,1
Center,Uinta,1314,6613,2,3,5.92,735.13,,,,1
Center,Uinta,1314,6619,2,3,23.09,204.2,,,,1
Center,Uinta,1314,6630,1,,,,,,,
Center,Uinta,1314,6632,1,,,,,,,0
Center,Uinta,1314,6640,1,,,,,,,0
Center,Uinta,1314,6644,1,,,,,,,0
Center,Uinta,1314,6654,1,,,,,,,0
Center,Uinta,1314,6655,1,,,,,,,0
Center,Uinta,1314,6657,2,2,3.68,32.99,,,,1
Center,Uinta,1314,6686,,3,,27.49,,,,1
Center,Uinta,1314,6694,1,,,,,,,0
Center,Uinta,1314,6697,1,2,,,,,,1
Center,Uinta,1314,6699,1,,,,,,,0
Center,Uinta,1314,6731,2,,15.39,,,,,0
Center,Uinta,1314,6739,2,3,28.27,160.22,,,,1
Center,Uinta,1314,6748,1,,,,,,,0
Center,Uinta,1314,6750,2,2,6.22,328.3,,,,1
Center,Uinta,1314,6756,1,,,,,,,0
Center,Uinta,1314,6773,1,,,,,,,0
Center,Uinta,1314,6788,2,,43.79,,,,,0
Center,Uinta,1314,6796,2,2,1.26,32.99,,,,1
Center,Uinta,1314,6799,2,2,2.86,31.42,,,,1
Center,Uinta,1314,6800,2,3,1.65,25.13,,,,1
Center,Uinta,1314,6812,2,3,10.68,81.68,,,,1
Center,Uinta,1314,6813,2,3,18.24,27.49,,,,1
Center,Uinta,1314,6817,2,3,37.7,113.1,,,,1
Center,Uinta,1314,6821,2,3,21.17,169.65,,,,1
Center,Uinta,1314,6823,1,,,,,,,0
Center,Uinta,1314,6828,1,,,,,,,0
Center,Uinta,1314,6829,1,,,,,,,0
Center,Uinta,1314,6830,1,,,,,,,0
Center,Uinta,1314,6864,2,,10.46,,,,,0
Center,Uinta,1314,6912,1,,,,,,,0
Center,Uinta,1314,6919,1,,,,,,,0
Center,Uinta,1314,6920,1,,,,,,,0
Center,Uinta,1314,6938,1,,,,,,,0
Center,Uinta,1314,6941,1,,,,,,,0
Center,Uinta,1314,6950,2,,7.15,,,,,0
Center,Uinta,1314,6951,1,,,,,,,0
Center,Uinta,1314,6964,1,,,,,,,0
Center,Uinta,1314,6965,1,,,,,,,0
Center,Uinta,1314,6966,1,,,,,,,0
Center,Uinta,1314,6982,1,,,,,,,0
Center,Uinta,1314,6988,1,,,,,,,0
Center,Uinta,1314,6993,1,,,,,,,0
Center,Uinta,1314,7001,1,,,,,,,0
Center,Uinta,1314,7006,1,,,,,,,0
Center,Uinta,1314,7010,1,,,,,,,0
Center,Uinta,1314,7011,1,,,,,,,0
Center,Uinta,1314,7027,2,,34.02,,,,,0
Center,Uinta,1314,7035,2,2,12.24,27.49,,,,1
Center,Uinta,1314,7043,2,3,14.24,112.31,,,,1
Center,Uinta,1314,7045,2,2,27.8,122.52,,,,1
Center,Uinta,1314,7061,1,,,,,,,0
Center,Uinta,1314,7077,1,,,,,,,0
Center,Uinta,1314,7088,2,3,16.29,193.99,,,,1
Center,Uinta,1314,7089,2,,15.1,,,,,0
Center,Uinta,1314,7090,1,,,,,,,0
Center,Uinta,1314,7112,2,2,16.56,75.4,,,,1
Center,Uinta,1314,7168,2,2,32.1,69.12,,,,1
Center,Uinta,1314,7178,1,,,,,,,0
Center,Uinta,1314,7181,1,,,,,,,0
Center,Uinta,1314,7187,2,2,8.13,31.42,,,,1
Center,Uinta,1314,7196,2,,0.75,,,,,0
Center,Uinta,1314,7225,1,,,,,,,0
Center,Uinta,1314,7225,1,,,,,,,0
Center,Uinta,1314,7251,2,2,3.82,88.36,,,,1
Center,Uinta,1314,7257,1,,,,,,,
Center,Uinta,1314,7267,1,,,,,,,
Center,Uinta,1314,7272,2,,4.67,,,,,
Center,Uinta,1314,7295,2,,11.66,,,,,
Center,Uinta,1314,7301,1,,,,,,,
Center,Uinta,1314,7313,2,,16.56,,,,,
Center,Uinta,1314,7318,2,,7.08,,,,,
Center,Uinta,1314,7329,2,,1.43,,,,,
Center,Uinta,1314,7354,2,,11.39,,,,,
Center,Uinta,1314,7360,2,,26.78,,,,,
Center,Uinta,1314,7363,1,,,,,,,0
Center,Uinta,1314,7372,1,,,,,,,
Center,Uinta,1314,7375,1,,,,,,,
Center,Uinta,1314,7378,1,,,,,,,
Center,Uinta,1314,7406,2,3,39.52,379.35,,,,1
Center,Uinta,1314,7423,2,3,7.95,207.35,,,,1
Center,Uinta,1314,7428,2,3,31.79,129.59,,,,1
Center,Uinta,1314,7452,1,,,,,,,
Center,Uinta,1314,7470,1,,,,,,,0
Center,Uinta,1314,7472,2,3,29.64,318.09,,,,1
Center,Uinta,1314,7473,1,,,,,,,
Center,Uinta,1314,7475,1,,,,,,,
Center,Uinta,1314,7476,1,,,,,,,
Center,Uinta,1314,7477,2,,4.01,,,,,
Center,Uinta,1314,7479,1,,,,,,,
